dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,risk_confidence,fp_confidence,alpha,alpha_select,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_misses,cal_n_gt,cal_tp,cal_fp,cal_precision,cal_images,cal_fp_img,cal_fp_upper,eval_risk,eval_misses,eval_n_gt,eval_tp,eval_fp,eval_cp,eval_precision,eval_images,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected
uavdt,random4,nms040_cap300,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.027160798804834487,True,0.150708129470783,0.13699421965317918,711,5190,4479,15207,0.22752209692167022,153,99.3921568627451,140.99993339638814,0.1469986357435198,862,5864,5002,15966,0.1548198787223186,0.23855398702785197,152,105.03947368421052,134.8202463923127,True,0.3366155883478044,19,78,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,nms040_cap300_sf003,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02708259811624885,True,0.150708129470783,0.13699421965317918,711,5190,4479,15240,0.22714133576753384,153,99.6078431372549,141.21561967089792,0.14648703956343792,859,5864,5005,15994,0.15429750827331146,0.23834468308014667,152,105.22368421052632,135.00445691862845,True,0.3366155883478044,19,78,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_soft_a,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02806290444568731,True,0.15050783241229573,0.13680154142581888,710,5190,4480,14729,0.23322400957884326,153,96.26797385620915,137.8757503898522,0.1480218281036835,868,5864,4996,15411,0.15586452491852884,0.24481795462341355,152,101.38815789473684,131.168930602839,True,0.30879340862533367,17,78,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_soft_b,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02496680938871578,True,0.150708129470783,0.13699421965317918,711,5190,4479,14954,0.23048422785982606,153,97.73856209150327,139.3463386251463,0.14836289222373805,870,5864,4994,15663,0.1562127124045428,0.24175824175824176,152,103.04605263157895,132.8268253396811,True,0.30879340862533367,17,78,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_floor,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.026285378751927053,True,0.150708129470783,0.13699421965317918,711,5190,4479,14719,0.2333055526617356,153,96.20261437908496,137.810390912728,0.1478512960436562,867,5864,4997,15400,0.15569042595434868,0.24498700789331765,152,101.3157894736842,131.09656218178637,True,0.30879340862533367,17,78,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random4,support_cap200,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.006911553340614773,False,0.2005406704044582,0.18516377649325627,961,5190,4229,24445,0.14748552695821998,153,159.77124183006535,201.3790183637084,0.20003410641200545,1173,5864,4691,24094,0.20882155044156722,0.1629668229980893,152,158.51315789473685,188.293930602839,False,0.928765131813437,68,78,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random5,raw960,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.012671008217148482,False,0.1528080759560541,0.1393427574811823,759,5447,4688,37482,0.1111690775432772,153,244.98039215686273,286.58816869050577,0.1441055823078295,808,5607,4799,37529,0.15204636508227123,0.11337648837648838,152,246.90131578947367,276.6820884975758,True,0.9957017632431869,81,83,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random5,union,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.036886759800836444,True,0.15071127746118412,0.13732329722783185,748,5447,4699,27806,0.1445623750192278,153,181.73856209150327,213.810390912728,0.1389334760121277,779,5607,4828,27026,0.14675948710664455,0.1515665222578012,152,177.80263157894737,197.7084042870495,True,0.5892767283512601,41,83,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random5,nms040,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.026345081627368927,True,0.15071127746118412,0.13732329722783185,748,5447,4699,16076,0.2261853188929001,153,105.0718954248366,146.67967195847964,0.13911182450508294,780,5607,4827,15897,0.14694185132932408,0.2329183555298205,152,104.58552631578948,134.3662990238916,True,0.3563920095476041,22,83,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random5,nms040_cap300,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.025159343704581262,True,0.14975787840204668,0.13640536074903617,743,5447,4704,16413,0.22275891461855377,153,107.27450980392157,148.8822863375646,0.13822008204030675,775,5607,4832,16273,0.14602998799336678,0.22895048566690357,152,107.0592105263158,136.83998323441796,True,0.34352026530877366,21,83,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,nms040_cap300_sf003,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.025358194229193033,True,0.15013926137039538,0.13677253534055445,745,5447,4702,16342,0.22343660900969398,153,106.81045751633987,148.4182340499829,0.1394685214909934,782,5607,4825,16194,0.14730656715551063,0.2295542128550359,152,106.53947368421052,136.3202463923127,True,0.34352026530877366,21,83,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_soft_a,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.024776826796587558,True,0.15071127746118412,0.13732329722783185,748,5447,4699,16164,0.22523127067056511,153,105.6470588235294,147.25483535717245,0.1400035669698591,785,5607,4822,16012,0.14785360944804443,0.23144859364500336,152,105.34210526315789,135.12287797126004,True,0.3175459341962819,19,83,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_soft_b,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.022194871073588727,True,0.14975787840204668,0.13640536074903617,743,5447,4704,16384,0.22306525037936267,153,107.08496732026144,148.6927438539045,0.13875512751917246,778,5607,4829,16246,0.14657711866853051,0.22913404507710558,152,106.88157894736842,136.6623516554706,True,0.3175459341962819,19,83,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_floor,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02329758753767237,True,0.15032994116907333,0.13695612263631357,746,5447,4701,16126,0.22571661785182695,153,105.39869281045752,147.00646934410057,0.1403602639557696,787,5607,4820,15980,0.14821828342343907,0.23173076923076924,152,105.13157894736842,134.91235165547056,True,0.3175459341962819,19,83,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_cap200,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.014691020771861076,False,0.2068528643859545,0.19166513677253533,1044,5447,4403,18640,0.1910775506661459,153,121.83006535947712,163.43784189312018,0.19511325129302656,1094,5607,4513,18657,0.20402419581171927,0.19477772982304703,152,122.74342105263158,152.5241937607337,False,0.4321873251296317,28,83,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,image_lockbox,raw960,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.01199965223786421,False,0.15489368860034172,0.1442741208295762,1280,8872,7592,60397,0.11166512229919545,237,254.83966244725738,288.27040712212,0.1301558203483043,284,2182,1898,17337,0.14260219035409505,0.09867429165583572,68,254.9558823529412,299.48081791618176,True,1.0,40,40,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,image_lockbox,union,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.03690768366213888,True,0.1509483935921804,0.14044183949504058,1246,8872,7626,44073,0.14750768873672604,237,185.9620253164557,209.34635648920857,0.12878093492208983,281,2182,1901,10732,0.14117535297541625,0.15047890445658196,68,157.8235294117647,193.84846497500533,True,0.5422166924102929,16,40,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,image_lockbox,nms040,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.024916830845177183,True,0.14943922301682852,0.1389765554553652,1233,8872,7639,26206,0.22570542177574235,237,110.57383966244726,144.00458433730986,0.11824014665444546,258,2182,1924,6823,0.13022114778170715,0.21996112953012462,68,100.33823529411765,144.86317085735826,True,0.3597923909253817,9,40,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,nms040_cap300,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.024458327272441238,True,0.1506001570334512,0.14010369702434625,1243,8872,7629,26348,0.2245342437531271,237,111.17299578059071,144.60374045545328,0.12053162236480293,263,2182,1919,6854,0.13260484842609468,0.21873931380371595,68,100.79411764705883,145.31905321029944,True,0.3597923909253817,9,40,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,nms040_cap300_sf003,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.024233525397721677,True,0.14967142779290873,0.1392019837691614,1235,8872,7637,26476,0.22387359657608535,237,111.71308016877637,145.14382484363895,0.12007332722273144,262,2182,1920,6894,0.13212821604268457,0.21783526208304968,68,101.38235294117646,145.9072885044171,True,0.3597923909253817,9,40,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_soft_a,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.023478239262476566,True,0.15013581034948167,0.13965284039675382,1239,8872,7633,26307,0.22489687684148496,237,111.0,144.43074467486258,0.12053162236480293,263,2182,1919,6821,0.13260484842609468,0.21956521739130436,68,100.30882352941177,144.83375909265237,True,0.3597923909253817,9,40,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_soft_b,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02150812627514824,True,0.15013581034948167,0.13965284039675382,1239,8872,7633,26309,0.2248836250073655,237,111.0084388185654,144.439183493428,0.12190650779101742,266,2182,1916,6845,0.13403442655663306,0.21869649583380893,68,100.66176470588235,145.18670026912295,True,0.3597923909253817,9,40,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_floor,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.022365039084106683,True,0.1509483935921804,0.14044183949504058,1246,8872,7626,26070,0.22631766381766383,237,110.0,143.4307446748626,0.12098991750687443,264,2182,1918,6761,0.13308142746632873,0.22099320198179515,68,99.42647058823529,143.9514061514759,True,0.3597923909253817,9,40,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,image_lockbox,support_cap200,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.004769823612878099,False,0.20782397351621645,0.19589720468890892,1738,8872,7134,37795,0.15878385897749783,237,159.47257383966246,192.90331851452504,0.18148487626031165,396,2182,1786,11044,0.19560035410291754,0.1392049883086516,68,162.41176470588235,206.93670026912298,False,0.9792463985242987,37,40,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,sequence_lockbox,raw960,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.28099931962788105,True,0.1395030318345096,0.11436541143654114,164,1434,1270,1074,0.5418088737201365,125,8.592,54.62456946252357,0.25706860706860707,2473,9620,7147,3022,0.2645033276374282,0.7028223030779821,180,16.788888888888888,44.15553041444875,False,0.554816074869456,17,41,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,sequence_lockbox,union,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.3402329243719582,True,0.14931115311744483,0.12343096234309624,177,1434,1257,2412,0.3426001635322976,125,19.296,65.32856946252356,0.23898128898128898,2299,9620,7321,8929,0.24624308431372502,0.4505230769230769,180,49.605555555555554,76.97219708111543,False,0.554816074869456,17,41,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,nms040,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.32509441226720814,True,0.14478978357441463,0.1192468619246862,171,1434,1263,1428,0.4693422519509476,125,11.424,57.45656946252357,0.2446985446985447,2354,9620,7266,3936,0.25201684893627363,0.648634172469202,180,21.866666666666667,49.233308192226524,False,0.554816074869456,17,41,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,nms040_cap300,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.32509441226720814,True,0.14478978357441463,0.1192468619246862,171,1434,1263,1428,0.4693422519509476,125,11.424,57.45656946252357,0.2446985446985447,2354,9620,7266,3936,0.25201684893627363,0.648634172469202,180,21.866666666666667,49.233308192226524,False,0.554816074869456,17,41,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,nms040_cap300_sf003,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.33216659463942055,True,0.14855822175821076,0.12273361227336123,176,1434,1258,1394,0.47435897435897434,125,11.152,57.18456946252357,0.2467775467775468,2374,9620,7246,3804,0.2541159700991135,0.6557466063348416,180,21.133333333333333,48.49997485889319,False,0.554816074869456,17,41,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,support_soft_a,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.3399732322171331,True,0.14705160833300038,0.12133891213389121,174,1434,1260,1427,0.46892445106066244,125,11.416,57.448569462523565,0.25571725571725573,2460,9620,7160,3599,0.2631396390913458,0.6654893577470025,180,19.994444444444444,47.361085970004304,False,0.554816074869456,17,41,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,support_soft_b,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.3435788556933403,True,0.14780504077365703,0.12203626220362622,175,1434,1259,1428,0.4685522887979159,125,11.424,57.45656946252356,0.26455301455301455,2545,9620,7075,3387,0.272054416697153,0.6762569298413306,180,18.816666666666666,46.18330819222653,False,0.554816074869456,17,41,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,support_floor,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.3407384368032218,True,0.14780504077365703,0.12203626220362622,175,1434,1259,1462,0.4626975376699743,125,11.696,57.728569462523566,0.261018711018711,2511,9620,7109,3537,0.26848897014609135,0.6677625399210971,180,19.65,47.01664152555986,False,0.554816074869456,17,41,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,sequence_lockbox,support_cap200,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.3277173919230701,True,0.138746704739439,0.11366806136680614,163,1434,1271,1537,0.45263532763532766,125,12.296,58.32856946252357,0.28575883575883576,2749,9620,6871,3448,0.2934345459797036,0.6658590948735342,180,19.155555555555555,46.522197081115415,False,0.554816074869456,17,41,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
