dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp
uavdt,trainval_seqhash90,sequence,raw640,0.6835443037974683,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,21077,18911,365,0.5270831249374812,0.9810645362108321,0.24948735475051265,15.055302564102565,145.3577501145689,395.4197396532047,8.548847135708185,22.43834997397941,6862.0,False,True,925,0.966451714457369
uavdt,trainval_seqhash90,sequence,raw640,0.6962025316455696,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,22537,17451,287,0.5635940782234671,0.983820047355959,0.19617224880382775,16.552738461538464,147.1997409302419,396.9171755506406,8.468271161351177,22.378124052154874,6862.0,False,True,945,0.9825623331731703
uavdt,trainval_seqhash90,sequence,raw640,0.7088607594936709,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,24181,15807,234,0.6047064119235771,0.985412380774266,0.1599453178400547,18.23889230769231,149.23403039363916,398.60332939679444,8.419152394962525,22.337368874666403,6862.0,False,True,955,0.989994664773861
uavdt,trainval_seqhash90,sequence,raw640,0.7215189873417721,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,25946,14042,181,0.6488446533960188,0.9872741334458272,0.12371838687628162,20.049148717948714,151.36831632060583,400.4135858070508,8.362121020724759,22.292056578719553,6862.0,False,True,961,0.9940818770698882
uavdt,trainval_seqhash90,sequence,raw640,0.7341772151898734,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,27807,12181,131,0.6953836150845254,0.9893599740090968,0.08954203691045796,21.957866666666668,153.52811629482633,402.3223037557688,8.304007115938942,22.250618089758174,6862.0,False,True,968,0.998159086662598
uavdt,trainval_seqhash90,sequence,raw640,0.7468354430379747,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,29910,10078,86,0.7479743923176954,0.991538764266037,0.05878332194121668,24.114789743589746,155.9175333217111,404.4792268326919,8.248816394325065,22.209166797234662,6862.0,False,True,970,0.9990613867734321
uavdt,trainval_seqhash90,sequence,raw640,0.75,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,30447,9541,80,0.7614034210263079,0.9916848560440703,0.05468215994531784,24.665558974358976,156.53376038938433,405.0299960634611,8.240483152964728,22.204035416747246,6862.0,False,True,970,0.9990613867734321
uavdt,trainval_seqhash90,sequence,raw640,0.7594936708860759,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,32065,7923,63,0.8018655596679004,0.9921111945905334,0.0430622009569378,26.325046153846152,158.3406258490662,406.68948324294826,8.221527254937717,22.190115353678042,6862.0,False,True,973,0.9999256739347621
uavdt,trainval_seqhash90,sequence,raw640,0.7721518987341772,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,34238,5750,44,0.8562068620586176,0.9924059371763894,0.03007518796992481,28.553764102564102,160.7718647538253,408.91820119166624,8.198110240978238,22.174711350282852,6862.0,False,True,973,0.9999256739347621
uavdt,trainval_seqhash90,sequence,raw640,0.7848101265822784,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,36037,3951,25,0.9011953586075823,0.9937122736418511,0.017088174982911826,30.398892307692307,162.79026537328576,410.76332939679446,8.173243055776991,22.158278194647504,6862.0,False,True,974,0.9999974326902513
uavdt,trainval_seqhash90,sequence,raw640,0.7974683544303798,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,37380,2608,16,0.934780434130239,0.9939024390243902,0.010936431989063569,31.776328205128202,164.30137382952358,412.14076529423033,8.158859794079826,22.149047425416736,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.810126582278481,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,38302,1686,9,0.9578373512053616,0.9946902654867257,0.006151742993848257,32.721969230769226,165.36851686743867,413.08640631987134,8.146119195862983,22.141867938237247,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8227848101265822,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,38816,1172,6,0.9706912073622087,0.9949066213921901,0.004101161995898838,33.249148717948714,165.99530131529167,413.61358580705087,8.141887853009138,22.139813480826753,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8354430379746836,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39153,835,4,0.9791187356206862,0.9952324195470799,0.002734107997265892,33.59478974358974,166.41287272765766,413.95922683269185,8.13699068926054,22.13776219877547,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8481012658227848,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39409,579,2,0.985520656196859,0.9965576592082617,0.001367053998632946,33.85735384615384,166.76575171275118,414.22179093525597,8.133944904527377,22.136733382390616,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8607594936708861,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39639,349,1,0.9912723817145144,0.9971428571428571,0.000683526999316473,34.09325128205128,167.1226921317021,414.4576883711534,8.128056448360681,22.135707741364975,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8734177215189873,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39797,191,0,0.995223567070121,1.0,0.0,34.255302564102564,167.38392042683756,414.6197396532047,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8860759493670886,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39886,102,0,0.9974492347704311,1.0,0.0,34.346584615384614,167.53578097754854,414.7110217044867,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.8987341772151899,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39928,60,0,0.9984995498649595,1.0,0.0,34.38966153846154,167.60636681897842,414.7540986275637,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39930,58,0,0.9985495648694609,1.0,0.0,34.39171282051282,167.61005687018965,414.7561499096149,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9113924050632911,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39952,36,0,0.9990997299189757,1.0,0.0,34.41427692307692,167.64830133976653,414.778714012179,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9240506329113924,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39977,11,0,0.9997249174752426,1.0,0.0,34.43991794871795,167.69404326162052,414.8043550378201,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9367088607594937,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39985,3,0,0.9999249774932479,1.0,0.0,34.448123076923075,167.70902330556336,414.8125601660252,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9493670886075949,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39988,0,0,1.0,,0.0,34.4512,167.71465024231034,414.8156370891021,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9620253164556962,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39988,0,0,1.0,,0.0,34.4512,167.71465024231034,414.8156370891021,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9746835443037974,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39988,0,0,1.0,,0.0,34.4512,167.71465024231034,414.8156370891021,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,0.9873417721518987,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39988,0,0,1.0,,0.0,34.4512,167.71465024231034,414.8156370891021,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw640,1.0,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,39988,0,0,1.0,,0.0,34.4512,167.71465024231034,414.8156370891021,8.128038171115541,22.135704566005764,6862.0,False,True,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.0,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.001,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.003,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.005,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.0075,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.01,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1851,38137,400763,0.0462888866659998,0.0868922305764411,273.9323308270677,-4.663671794871795,106.74867136094035,375.70076529423034,281.57950799462344,292.94797697209907,6862.0,False,False,975,1.0
uavdt,trainval_seqhash90,sequence,raw960,0.012658227848101266,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1854,38134,358176,0.04636390917275183,0.09622265398299311,244.82296650717703,-4.6605948717948715,106.74828391487853,375.7038422173072,256.15153725496725,266.76709185089607,6862.0,False,False,973,0.9999256739347621
uavdt,trainval_seqhash90,sequence,raw960,0.015,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1864,38124,301380,0.04661398419525858,0.1122932277675668,206.00136705399862,-4.650338461538461,106.74670230517857,375.71409862756366,223.98190941685593,232.51505486813863,6862.0,False,False,919,0.961416639317201
uavdt,trainval_seqhash90,sequence,raw960,0.02,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,1961,38027,215005,0.04903971191357407,0.15028533940371178,146.96172248803828,-4.550851282051282,106.74252732008593,375.81358580705086,177.80762625776316,185.1686739227365,6862.0,False,False,658,0.7163863294603172
uavdt,trainval_seqhash90,sequence,raw960,0.025,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,2165,37823,162371,0.05414124237271181,0.18893173621587062,110.98496240601504,-4.341620512820513,106.92619205651923,376.0228165762816,142.1826112872647,149.33411354714852,6862.0,False,True,270,0.31887684799717486
uavdt,trainval_seqhash90,sequence,raw960,0.02531645569620253,0.16,150.0,0.95,0.0025000000000000022,2.450980392156865e-05,10,102,eb,calibration_observed,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",975,1463,39988,2176,37812,159619,0.05441632489746924,0.19152007536810328,109.1038961038961,-4.330338461538461,106.94474542948184,376.03409862756365,140.07245453671248,147.2290144291249,6862.0,False,True,246,0.29322967189815186
