dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.8500000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37246,1509,17,0.9610630886337247,0.9888597640891219,0.01221264367816092,22.30258620689655,28.095141817837856,34.31780394765998,5.98958154481131,19.003122323427053,259.0,False,True,1250,0.9194838103295384
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.8562500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37504,1251,12,0.9677202941555928,0.9904988123515439,0.008620689655172414,22.487931034482756,28.27103661894564,34.50314877524619,5.983720076843731,18.999530369404063,259.0,False,True,1320,0.9634758330312313
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.8625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37899,856,11,0.9779125274158174,0.9873125720876585,0.007902298850574713,22.77169540229885,28.538515844575578,34.78691314306228,5.982492154496305,18.998811978599466,259.0,False,True,1379,0.9963068974659184
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.86875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38163,592,9,0.9847245516707521,0.9850249584026622,0.00646551724137931,22.961350574712643,28.717470343887175,34.97656831547607,5.979959618431859,18.997375196990273,259.0,False,True,1390,0.999947947141733
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38395,360,5,0.9907108760159979,0.9863013698630136,0.0035919540229885057,23.128017241379307,28.875746213608547,35.143234982142744,5.974433372871392,18.99450163377188,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.8812500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38548,207,2,0.9946587537091988,0.9904306220095693,0.0014367816091954023,23.237931034482756,28.97997437993328,35.25314877524619,5.9694134622366155,18.99234646135809,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.8875000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38639,116,0,0.9970068378273771,1.0,0.0,23.303304597701146,29.04236782736674,35.318522338464575,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.89375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38682,73,0,0.9981163720810218,1.0,0.0,23.33419540229885,29.072220761812208,35.34941314306228,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38699,56,0,0.9985550251580442,1.0,0.0,23.34640804597701,29.083721749188456,35.36162578674045,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.90625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38712,43,0,0.9988904657463553,1.0,0.0,23.35574712643678,29.092640484954554,35.370964867200215,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9125000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38721,34,0,0.9991226938459553,1.0,0.0,23.36221264367816,29.098770950106065,35.377430384441595,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9187500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38728,27,0,0.9993033157011998,1.0,0.0,23.367241379310343,29.103513251474006,35.382459120073776,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.925,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38744,11,0,0.9997161656560444,1.0,0.0,23.378735632183908,29.11436660751707,35.39395337294734,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.93125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38750,5,0,0.999870984389111,1.0,0.0,23.38304597701149,29.11840946575187,35.398263717774924,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38753,2,0,0.9999483937556445,1.0,0.0,23.385201149425285,29.120424325472282,35.40041889018872,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9437500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38754,1,0,0.9999741968778222,1.0,0.0,23.38591954022988,29.121111094288864,35.40113728099331,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9500000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.95625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.96875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9750000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9812500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.9875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,0.99375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,nms040_cap300_sf003,1.0,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38755,0,0,1.0,,0.0,23.386637931034482,29.12179171480746,35.40185567179792,5.963032632001444,18.990909679748892,259.0,False,True,1392,1.0
uavdt,trainval_imagehash90,image,support_soft_a,0.0,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1390,37365,297777,0.03586633982711908,0.1114900549617774,213.92025862068965,-3.456034482758621,-0.270961046754981,8.559183258004811,223.9749691364099,232.91116830043853,259.0,True,False,1356,0.9845283714596333
uavdt,trainval_imagehash90,image,support_soft_a,0.001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1393,37362,293594,0.03594374919365243,0.11289113960768199,210.91522988505747,-3.4538793103448278,-0.2688839366619269,8.561338430418605,220.82860459204997,229.90613956480635,259.0,True,False,1353,0.9828539415836565
uavdt,trainval_imagehash90,image,support_soft_a,0.003,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1398,37357,278026,0.03607276480454135,0.11844963108347628,199.73132183908046,-3.450287356321839,-0.2652418153684164,8.564930384441594,209.18128804034336,218.72223151882935,259.0,True,False,1342,0.9765630044379071
uavdt,trainval_imagehash90,image,support_soft_a,0.005,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1399,37356,272849,0.03609856792671913,0.12042359085121129,196.01221264367817,-3.4495689655172415,-0.26447647370364713,8.565648775246192,205.35195668657988,215.00312232342705,259.0,True,False,1341,0.9759811148814901
uavdt,trainval_imagehash90,image,support_soft_a,0.00625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1400,37355,270838,0.03612437104889692,0.12120651669570691,194.56752873563218,-3.448850574712644,-0.2638370167299322,8.566367166050789,203.87975259632535,213.55843841538106,259.0,True,False,1339,0.9748130091767778
uavdt,trainval_imagehash90,image,support_soft_a,0.0075,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1402,37353,269430,0.03617597729325248,0.12175707258876796,193.55603448275863,-3.4474137931034483,-0.26242540722749697,8.567803947659984,202.85461776219276,212.54694416250751,259.0,True,False,1339,0.9748130091767778
uavdt,trainval_imagehash90,image,support_soft_a,0.01,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1403,37352,264295,0.03620178041543027,0.12382685722052598,189.86709770114942,-3.4466954022988507,-0.26166504379458866,8.568522338464582,199.00208182852003,208.8580073808983,259.0,True,False,1329,0.9688951726054603
uavdt,trainval_imagehash90,image,support_soft_a,0.0125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1413,37342,212060,0.0364598116372081,0.14972614493869335,152.34195402298852,-3.4395114942528737,-0.25404210326227483,8.57570624651056,162.0442025425664,171.3328637027374,259.0,True,False,795,0.6083667493274499
uavdt,trainval_imagehash90,image,support_soft_a,0.015,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1424,37331,168773,0.03674364598116372,0.18112700384272018,121.24497126436782,-3.431609195402299,-0.2460040607276679,8.583608545361134,131.83279326669273,140.2358809441167,259.0,True,True,299,0.24717815819231706
uavdt,trainval_imagehash90,image,support_soft_a,0.018750000000000003,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1499,37256,127470,0.03867888014449748,0.22616951786603207,91.57327586206897,-3.3777298850574713,-0.1888120505488602,8.637487855705961,103.10974514460413,110.56418554181786,259.0,True,True,169,0.14787175862605575
uavdt,trainval_imagehash90,image,support_soft_a,0.02,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1528,37227,116532,0.0394271706876532,0.2421126568200886,83.71551724137932,-3.3568965517241383,-0.16640408854568367,8.658321189039295,95.44284570689575,102.70642692112821,259.0,True,True,163,0.14320009490628927
uavdt,trainval_imagehash90,image,support_soft_a,0.025,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1639,37116,84271,0.04229131724938717,0.3057658563108076,60.53951149425287,-3.277155172413793,-0.0798999115923742,8.73806256834964,72.0945581451403,79.53042117400176,259.0,True,True,138,0.12361656402288071
uavdt,trainval_imagehash90,image,support_soft_a,0.03,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,1701,37054,64943,0.04389111082440975,0.36328519466258813,46.6544540229885,-3.232614942528736,-0.03085370954723121,8.782602798234697,57.86907289300002,65.6453637027374,259.0,True,True,121,0.11017389718753237
