dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,alpha_select,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected
uavdt,random5,support_soft_a,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.029318419459741563,True,0.1504870977680801,0.14246374150908758,0.239698260378714,96.83660130718954,126.51989168268331,0.14481897627965043,0.1527753203549905,0.2471394701577157,96.09868421052632,125.87945691862846,True,0.3175459341962819,19,83,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random5,support_soft_b,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.025311590518103912,True,0.14973627647461416,0.14172939232605103,0.23442984655500954,99.7843137254902,129.46760410098392,0.1446406277866952,0.15259308755562684,0.24129603541960154,99.21052631578948,128.99129902389163,True,0.3175459341962819,19,83,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_floor,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.027409759168513115,True,0.15029939904954845,0.14228015421332843,0.23966348620088232,96.87581699346406,126.55910736895783,0.14499732477260568,0.1529575491520654,0.24699881498273996,96.15131578947368,125.93208849757583,True,0.3175459341962819,19,83,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,support_cap200,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.014691020771861076,False,0.20065080778416663,0.19166513677253533,0.1910775506661459,121.83006535947712,151.51335573497087,0.19511325129302656,0.20402419581171927,0.19477772982304703,122.74342105263158,152.5241937607337,False,0.4321873251296317,28,83,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,image_lockbox,raw960,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.012579368497245013,True,0.15089678860040454,0.14461226330027052,0.1146184168793705,247.35021097046413,271.1999473496855,0.1301558203483043,0.14260219035409505,0.10188415910676901,246.0441176470588,290.5690532102994,True,0.9987184894771247,39,40,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,image_lockbox,union,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.04520249362103643,True,0.1506674366200117,0.1443868349864743,0.1681470816258722,158.45569620253164,173.19150853112006,0.13428047662694775,0.14688011478257626,0.17456796968856853,131.35294117647058,168.1278767397112,True,0.5172482640958855,15,40,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,image_lockbox,nms040,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.026726044993847613,True,0.14974997755050728,0.14348512173128944,0.2319243094765756,106.18565400843882,130.03539038766013,0.12053162236480293,0.13260484842609468,0.22788267426671416,95.61764705882354,140.14258262206417,True,0.3597923909253817,9,40,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,nms040_cap300,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02625171677209437,True,0.15089678860040454,0.14461226330027052,0.23064065159251154,106.81434599156118,130.6640823707825,0.1223648029330889,0.13451084712035832,0.22609208972845338,96.3970588235294,140.92199438677002,True,0.3597923909253817,9,40,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,nms040_cap300_sf003,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.025880072498694062,True,0.1498646644227565,0.14359783588818756,0.22940821256038646,107.68776371308017,131.53750009230149,0.12190650779101742,0.13403442655663306,0.22472437250762373,97.20588235294117,141.7308179161818,True,0.3597923909253817,9,40,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_soft_a,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02619821872562171,True,0.15043807953479532,0.1441614066726781,0.23355172095598412,105.13924050632912,128.98897688555044,0.12648945921173235,0.1387963076194834,0.2300265508085928,93.82352941176471,138.34846497500533,True,0.3597923909253817,9,40,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_soft_b,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.023256335803307604,True,0.15032339907477,0.14404869251577998,0.23103133556434438,106.64978902953587,130.49952540875717,0.12511457378551788,0.13736828057376713,0.22699167657550534,95.6029411764706,140.1278767397112,True,0.3597923909253817,9,40,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,image_lockbox,support_floor,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02481772622908466,True,0.150782113247691,0.1444995491433724,0.23441119243954414,104.59493670886076,128.44467308808208,0.12740604949587533,0.1397480745687064,0.23109600679694137,93.16176470588235,137.68670026912295,True,0.3597923909253817,9,40,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,image_lockbox,support_cap200,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.004769823612878099,False,0.20295790590417626,0.19589720468890892,0.15878385897749783,159.47257383966246,183.32231021888379,0.18148487626031165,0.19560035410291754,0.1392049883086516,162.41176470588235,206.93670026912298,False,0.9792463985242987,37,40,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
